FlowDuration,TotFwdPkts,TotBwdPkts,TotLenFwd,TotLenBwd,FwdPktLenMean,BwdPktLenMean,FwdPktLenStd,BwdPktLenStd,FlowIATMean,FlowIATStd,FwdIATMean,BwdIATMean,TotalBytes,TotalPackets,BytesPerSec,PktsPerSec,router_id,row_id,packet_id,src,dst,sport,dport,proto
0.025450944900512695,1,1,102,172,102.0,172.0,0.0,0.0,0.025450944900512695,0.0,0,0,274,2,10765.808541532006,78.58254409877375,ROUTER-001,46,8243496c-b439-4be4-9eb5-1e18ac9f9e84,192.168.24.136,192.168.24.73,59852,53,UDP
0.0,1,0,737,0,737.0,0.0,0.0,0.0,0,0,0,0,737,1,0.0,0.0,ROUTER-001,1,05a041c7-3397-4a99-aae9-a578d95261f6,157.240.23.54,192.168.24.136,5222,18812,TCP
0.016466140747070312,1,1,737,119,737.0,119.0,0.0,0.0,0.016466140747070312,0.0,0,0,856,2,51985.46600254836,121.46136916483262,ROUTER-001,2,fcd04874-c789-4b30-abb8-845c91e01d60,157.240.23.54,192.168.24.136,5222,18812,TCP
0.0591731071472168,2,1,791,119,395.5,119.0,341.5,0.0,0.0295865535736084,0.013120412826538086,0.0591731071472168,0,910,3,15378.607679600305,50.69870663604497,ROUTER-001,3,86328587-0c84-44ae-8a0c-3ddae5f314ec,157.240.23.54,192.168.24.136,5222,18812,TCP
0.0,1,0,55,0,55.0,0.0,0.0,0.0,0,0,0,0,55,1,0.0,0.0,ROUTER-001,4,07df7dc4-3582-43cd-986c-6c85358ca4fb,192.168.24.136,74.125.130.188,37346,5228,TCP
0.10915184020996094,1,1,55,66,55.0,66.0,0.0,0.0,0.10915184020996094,0.0,0,0,121,2,1108.5475038006534,18.32309923637444,ROUTER-001,5,2904ede2-b325-4512-83a1-8e46207c4032,192.168.24.136,74.125.130.188,37346,5228,TCP
0.0,1,0,109,0,109.0,0.0,0.0,0.0,0,0,0,0,109,1,0.0,0.0,ROUTER-001,6,67447cb9-d863-46e2-bf2c-6361bacf6d6a,192.168.24.136,192.168.24.73,62347,53,UDP
0.09823489189147949,1,1,109,295,109.0,295.0,0.0,0.0,0.09823489189147949,0.0,0,0,404,2,4112.591689379579,20.35936479890881,ROUTER-001,7,e4187a39-6eb7-4903-a34b-9ccdb57a14bd,192.168.24.136,192.168.24.73,62347,53,UDP
0.0,1,0,95,0,95.0,0.0,0.0,0.0,0,0,0,0,95,1,0.0,0.0,ROUTER-001,8,5f60e377-6068-4551-9498-a4a7a3337f89,192.168.24.136,192.168.24.73,62348,53,UDP
0.06736493110656738,1,1,95,156,95.0,156.0,0.0,0.0,0.06736493110656738,0.0,0,0,251,2,3725.974269949637,29.68903800756683,ROUTER-001,9,57c01635-ec09-4a83-a96d-5cb8c90e93c5,192.168.24.136,192.168.24.73,62348,53,UDP
0.0,1,0,102,0,102.0,0.0,0.0,0.0,0,0,0,0,102,1,0.0,0.0,ROUTER-001,10,47012cb4-d63b-4f98-9b79-44b8c802620a,192.168.24.136,192.168.24.73,64661,53,UDP
0.0,1,0,102,0,102.0,0.0,0.0,0.0,0,0,0,0,102,1,0.0,0.0,ROUTER-001,11,c380ffa5-ea85-4778-b84a-3cf6128b22a1,192.168.24.136,192.168.24.73,59453,53,UDP
0.0,1,0,102,0,102.0,0.0,0.0,0.0,0,0,0,0,102,1,0.0,0.0,ROUTER-001,12,f733af72-208d-45a0-a4b6-beadba2895b6,192.168.24.136,192.168.24.73,58780,53,UDP
0.0,1,0,102,0,102.0,0.0,0.0,0.0,0,0,0,0,102,1,0.0,0.0,ROUTER-001,13,f2151cf5-3117-4ba4-b991-3329bb128b08,192.168.24.136,192.168.24.73,49664,53,UDP
0.0,1,0,102,0,102.0,0.0,0.0,0.0,0,0,0,0,102,1,0.0,0.0,ROUTER-001,14,4c5b134c-601e-422f-ad4b-a7c6f672d093,192.168.24.136,192.168.24.73,49248,53,UDP
0.0,1,0,102,0,102.0,0.0,0.0,0.0,0,0,0,0,102,1,0.0,0.0,ROUTER-001,15,062f2253-f935-44e3-8105-db607b47c180,192.168.24.136,192.168.24.73,51142,53,UDP
